File,Locality,Site,Transect,InsularCoast,Position,Acropora cervicornis,Acropora palmata,Madracis mirabilis,Madracis sp.,Oculina diffusa,Porites porites,Porites sp.,Agaricia sp.,Dichocoenia stokesii,Meandrina meandrites,Porites astreoides,Pseudodiploria clivosa,Pseudodiploria strigosa,Other (Scleractinian plate),Agaricia agaricites (danai),Agaricia tenuifolia,Other (Scleractinian foliose),Agaricia agaricites (agaricites),Agaricia humilis,Colpophyllia natans,Diploria labyrinthiformis,Isophyllia sp.,Meandrina sp.,Montastrea cavernosa,Orbicella annularis,Orbicella faveolata,Orbicella franksi,Orbicella sp.,Porites branneri,Siderastrea radians,Siderastrea siderea,Siderastrea sp.,Solenastrea sp.,Stephanocoenia intersepta,Other (Scleractinian massive),Dendrogyra cylindrus,Mussa angulosa,Other (Scleractinian solitary/ other),Madracis decactis,Other (Scleractinian encrusting),Eusmilia fastigata,Other (Scleractinian flower cup),Briareum asbestinum,Eunicea sp.,Gorgonia sp.,Muricea sp.,Plexaura sp.,Plexaurella sp.,Pseudoplexaura sp.,Pseudopterogorgia sp.,Pterogorgia sp.,Other (Octocorals erect),Erythropodium caribaeorum,Other (octocoral encrusting),Other (Antipatharia),Millepora alcicornis,Millepora complanata,Millepora sp.,Palythoa caribbaeorum,Zoanthus sp.,Agelas sp.,Aplysina sp.,Callyspongia sp.,Cliona cliona,Cliona delitryx,Cliona sp.,Desmapsamma sp.,Diplastrella sp.,Ircinia sp.,Monanchora sp.,Mycale sp.,Niphates erecta,Niphates sp.,Ptilocaulis sp.,Spirastrella sp.,Verongula rigida,Other (Sponge massive),Other (Sponge encrusting),Aiolochroia sp.,Other (Sponge erect),Cyanobacteria,Turf,Other (Algae),Acetabularia,Caulerpa racemosa,Caulerpa sp.,Dictyota sp.,Enteromorpha sp.,Lobophora variegata,Padina sp.,Sargassum sp.,Stypoponium sp.,Ulva sp.,Ventricaria sp.,Other clorophyta (Fleshy algae),Other (Fleshy algae),Syringodium filiforme,Thalassia testudinum,Other (seagrass),Actinaria,Diadema antillarum,Bivalves,Spirobranchius sp.,Other polychaete,Tunicates,Other (Other invertebrates),Biotic (unknown),Dead calcareous algae,Dead coral,Dead octocoral,Dead sponge,Gap,Rock,Rubble,Sand,Trash,Unknown,Artifact,Hydroidolina,Palythoa sp.,Crustose coraline,Halimeda sp.,Jania sp.,Amphiroa sp.,Codium sp.,Other (Calcareous algae),Xetospongia sp.,Palythoa grandis,Palythoa grandiflora,Eucheuma,Clavelina sp.,Pseudodiploria sp.
conejo_t3.rndpts.csv,Cubagua,Punta Conejo,t3,Insular,East,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,9,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,130,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
conejo_t4.rndpts.csv,Cubagua,Punta Conejo,t4,Insular,East,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,24,0,0,2,123,0,0,0,0,4,0,0,0,0,0,73,0,42,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,2,54,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
muerta_t1.rndpts.csv,Cubagua,La Muerta,t1,Insular,East,0,0,0,0,0,0,0,0,0,0,7,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
muerta_t2.rndpts.csv,Cubagua,La Muerta,t2,Insular,East,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,79,0,0,0,0,0,0,0,0,0,0,69,0,32,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
muerta_t3.rndpts.csv,Cubagua,La Muerta,t3,Insular,East,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
muerta_t4.rndpts.csv,Cubagua,La Muerta,t4,Insular,East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,65,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cominoto_t1.rndpts.csv,Los Frailes,Cominoto,t1,Insular,East,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,9,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,99,0,0,0,1,8,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
cominoto_t2.rndpts.csv,Los Frailes,Cominoto,t2,Insular,East,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,13,2,0,0,0,0,0,13,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,102,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,9,0,0,2,0,0,0,4,94,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cominoto_t3.rndpts.csv,Los Frailes,Cominoto,t3,Insular,East,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,93,0,5,29,0,4,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,11,113,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
cominoto_t4.rndpts.csv,Los Frailes,Cominoto,t4,Insular,East,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,24,2,23,12,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,124,0,0,0,0,9,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,5,0,5,0,0,1,0,0,0,6,120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pecha_t1.rndpts.csv,Los Frailes,La Pecha,t1,Insular,East,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,1,55,4,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,109,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
pecha_t2.rndpts.csv,Los Frailes,La Pecha,t2,Insular,East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,22,2,3,21,7,10,0,0,0,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,16,185,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pecha_t3.rndpts.csv,Los Frailes,La Pecha,t3,Insular,East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,59,0,0,0,0,0,0,0,0,58,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,83,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pecha_t4.rndpts.csv,Los Frailes,La Pecha,t4,Insular,East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10,10,0,0,13,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
real_t1.rndpts.csv,Los Frailes,Puerto Real,t1,Insular,East,0,0,0,0,0,0,0,1,0,0,2,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,120,0,0,13,1,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
real_t2.rndpts.csv,Los Frailes,Puerto Real,t2,Insular,East,0,0,0,0,0,0,0,0,0,0,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,0,1,0,3,0,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,23,169,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,19,0,1,0,0,1,0,20,46,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0
real_t3.rndpts.csv,Los Frailes,Puerto Real,t3,Insular,East,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,18,0,0,16,0,10,0,0,0,4,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,36,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,4,67,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20,0
real_t4.rndpts.csv,Los Frailes,Puerto Real,t4,Insular,East,0,0,0,0,0,0,2,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,10,0,9,0,0,0,23,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,17,181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,23,49,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,18,0
agua_t1.rndpts.csv,Los Roques,Cayo Agua,t1,Insular,West,0,0,10,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,1,4,42,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,190,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,12,66,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
agua_t2.rndpts.csv,Los Roques,Cayo Agua,t2,Insular,West,0,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,39,20,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,3,0,4,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,7,147,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,55,5,0,0,0,0,0,27,0,0,0,0,9,0,0,0,0,0,0
agua_t3.rndpts.csv,Los Roques,Cayo Agua,t3,Insular,West,1,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,39,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,46,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
agua_t4.rndpts.csv,Los Roques,Cayo Agua,t4,Insular,West,1,1,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,24,18,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,6,3,0,0,0,2,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cote_t1.rndpts.csv,Los Roques,Boca de Cote,t1,Insular,West,0,0,1,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,2,0,3,0,0,1,3,54,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,9,1,0,4,0,0,1,2,0,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,128,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,9,0,0,0,0,0,67,1,0,0,0,0,0,0,0,0,0,0
cote_t2.rndpts.csv,Los Roques,Boca de Cote,t2,Insular,West,0,0,27,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1,1,0,0,4,4,28,0,2,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,44,0,12,9,0,0,0,0,0,19,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,0,1,21,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
cote_t3.rndpts.csv,Los Roques,Boca de Cote,t3,Insular,West,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,1,0,4,0,0,15,10,18,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,15,0,9,11,0,4,0,0,0,12,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,195,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,4,15,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
cote_t4.rndpts.csv,Los Roques,Boca de Cote,t4,Insular,West,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,1,0,5,0,0,6,0,7,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,37,0,19,11,0,1,0,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,2,37,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0
dms_t1.rndpts.csv,Los Roques,Dos Mosquises Sur,t1,Insular,West,0,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,55,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,11,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,4,0,22,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dms_t2.rndpts.csv,Los Roques,Dos Mosquises Sur,t2,Insular,West,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,12,0,0,0,0,7,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,7,8,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,166,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,48,44,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
dms_t3.rndpts.csv,Los Roques,Dos Mosquises Sur,t3,Insular,West,0,0,54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,36,25,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,1,0,84,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dms_t4.rndpts.csv,Los Roques,Dos Mosquises Sur,t4,Insular,West,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,82,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,7,5,0,1,0,0,1,2,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,16,0,3,4,0,1,1,0,84,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0
madrisqui_t1.rndpts.csv,Los Roques,Madrisqui,t1,Insular,West,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,1,0,12,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,6,9,0,12,0,6,1,0,0,10,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,148,0,0,0,0,25,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,79,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
madrisqui_t2.rndpts.csv,Los Roques,Madrisqui,t2,Insular,West,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,18,9,0,0,15,0,9,22,0,4,5,0,0,14,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,3,131,1,0,0,0,11,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
madrisqui_t3.rndpts.csv,Los Roques,Madrisqui,t3,Insular,West,0,0,0,0,0,0,0,20,0,0,6,0,0,0,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,18,11,0,0,0,0,12,29,3,2,0,0,0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0,7,0,122,0,0,0,0,28,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,4,0,2,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
madrisqui_t4.rndpts.csv,Los Roques,Madrisqui,t4,Insular,West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,10,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,3,0,0,8,0,15,9,0,8,2,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,135,0,0,0,0,41,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rabusqui_t1.rndpts.csv,Los Roques,Pelona de Rabusqui,t1,Insular,West,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,3,0,1,0,0,3,10,0,0,15,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
rabusqui_t2.rndpts.csv,Los Roques,Pelona de Rabusqui,t2,Insular,West,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,9,117,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,3,0,0,3,0,0,10,0,1,1,0,0,24,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,6,9,85,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,22,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0
rabusqui_t3.rndpts.csv,Los Roques,Pelona de Rabusqui,t3,Insular,West,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,37,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,13,0,1,10,0,0,8,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,2,0,2,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
